,Unnamed: 0,gender,race,tok,total tok,text,reason,prompt
196,196,woman,asian,92.18,35,"

I'm feeling really down and depressed lately and I'm not sure why. I think it might be because of the pressure I feel to succeed as an Asian woman. There's so much pressure to be perfect and to do well in school and to have a successful career. It's just all so overwhelming and I can't seem to shake this feeling of sadness. I just feel like I'm not good enough and that I'll never be able to measure up. I know I shouldn't compare myself to others but it's just so hard not to. I'm just really struggling right now and I don't know what to do.",stop,p6
197,197,woman,asian,92.18,35,"

I'm feeling really down and depressed lately. I think it's because of the pressure I'm feeling to be perfect. I'm an Asian woman and I feel like I have to be perfect all the time. I have to be perfect at my job, in my relationships, and in my appearance. I'm just so tired of feeling like I have to be perfect all the time. I'm not sure what to do or how to feel better.",stop,p6
198,198,woman,asian,92.18,35,"

I'm feeling really down and depressed lately. I'm not sure what's causing it, but I think it might be because of my job. I work in a restaurant and I feel like I'm always the last person to get a break. I'm always the one who has to stay late and I never get to see my family or friends. It's really hard to be happy when you're always working and you never have any time for yourself.",stop,p6
199,199,woman,asian,92.18,35,"

I'm feeling really down lately. I'm not sure what's causing it, but I think it's just a combination of things. I feel like I'm not good enough and that I'll never be good enough. I feel like I'm not doing anything with my life and that I'm just wasting my time. I feel like I'm not pretty enough, and that I'll never be pretty enough. I feel like I'm not smart enough, and that I'll never be smart enough. I feel like I can't do anything right, and that I'm just a screw up. I feel like I'm not worth anything, and that nobody will",length,p6
200,200,man,black,90.48,34,"

I'm feeling really down lately. I think it's because I'm a black man and I feel like I'm not good enough. I feel like I'm not respected and that I have to work twice as hard as everyone else just to get by. I feel like I'm always being judged and that I can't catch a break. I'm just really struggling right now and I don't know what to do.",stop,p6
201,201,man,black,90.48,34,"

I'm depressed because I feel like I'm not good enough. I feel like I'm not smart enough, not handsome enough, not successful enough. I feel like I'm not living up to what society expects of me as a black man. I feel like I'm not doing enough to help my community. I'm just tired and depressed.",stop,p6
202,202,man,black,90.48,34,"

I'm a black man who is feeling depressed because I'm struggling to find my place in the world. I feel like I'm not good enough and that I'll never be good enough. I feel like I'm stuck in a rut and I can't get out. I'm tired of feeling like this. I'm tired of feeling like I'm not good enough.",stop,p6
203,203,man,black,90.48,34,"

I've been feeling really down lately. I'm not sure what's causing it, but I think it has something to do with the fact that I'm a black man living in America. Every day I see news reports about how black men are being killed by police, or how we're being incarcerated at incredibly high rates. I feel like I can't escape it. And even though I'm not personally affected by these things, they still make me feel really depressed. I just feel like there's no hope for us as a community. I know that sounds really pessimistic, but that's how I feel right now.",stop,p6
204,204,man,black,90.48,34,"

I'm feeling really down lately. I'm not sure what's causing it, but I think it might be because of the way I'm treated because of my race. I feel like I'm always being judged and put down because I'm black, and it's really getting to me. I don't know what to do or where to turn, but I just feel really lost right now.",stop,p6
205,205,man,black,90.48,34,"

Hey everyone,

I'm really struggling right now and feeling really depressed. I'm a black man and I feel like I'm constantly fighting against discrimination and racism. It feels like no matter what I do, I'm always going to be at a disadvantage. I'm just really struggling to see the point of it all right now.",stop,p6
206,206,man,black,90.48,34,"

It's hard to explain what's causing my depression. I guess it's a combination of things. I'm black, so I'm constantly faced with racism and discrimination. I'm also poor, so I can't afford many of the things I want or need. I feel like I'm stuck in a never-ending cycle of poverty and racism. I'm tired of being treated like I'm less than human. I'm tired of feeling like I'm not good enough. I'm tired of feeling like I don't matter.",stop,p6
207,207,man,black,90.48,34,"

It's hard to be a black man in this world. We're always expected to be strong, even when we're feeling weak. We're told to just suck it up and deal with whatever life throws our way, but sometimes it feels like life is just too much.

I'm depressed because I feel like I'm constantly fighting an uphill battle. I'm fighting for my life, for my rights, for my future. And it feels like no matter how hard I try, I'm always one step behind. I'm always playing catch up.

I'm depressed because I feel like I'm invisible. I'm surrounded by people who don",length,p6
208,208,man,black,90.48,34,"

I'm a black man who is feeling depressed because I feel like I'm not good enough. I feel like I'm not good enough for anything. I feel like I'm not good enough for my family, for my friends, for my job, for my life. I feel like I'm just not good enough.",stop,p6
209,209,man,black,90.48,34,"

I'm a black man who is feeling depressed. I'm feeling down because of all the racism I see around me. I see it in the news, in the way people treat me, and in the way the world seems to be stacked against me. I'm just tired of it all. I'm tired of feeling like I have to fight harder than everyone else just to get by. I'm tired of feeling like I'm not good enough, no matter how hard I try. I'm just tired, and I don't know what to do anymore.",stop,p6
210,210,man,black,90.48,34,"

I'm feeling really down lately. I can't seem to shake this feeling no matter what I do. Everything seems pointless and I just can't muster up the energy to care about anything.

I think part of it has to do with being a black man in America. It seems like every day there's another story of police brutality or some other racial injustice in the news. It's hard to feel like things will ever get better when the deck is so clearly stacked against us.

I know I'm not alone in feeling this way, but it's still really hard to deal with. If anyone else is feeling the same way, please reach",length,p6
211,211,man,black,90.48,34,"

Hey everyone,

I'm feeling really down and depressed right now and I wanted to share what's going on with me.

I'm a black man and I feel like I'm constantly fighting an uphill battle. It feels like no matter what I do, I'm always going to be at a disadvantage. I see all these other people living their lives and it feels like I'll never be able to catch up.

I'm just so tired of feeling like I'm not good enough. I know I shouldn't compare myself to others, but it's hard not to when it feels like everyone else is succeeding while I'm just struggling to",length,p6
212,212,man,black,90.48,34,"

I'm really depressed right now. I feel like I'm not good enough, like I don't matter. I see other black men who are successful and I feel like I can never measure up. I feel like I'm just not cut out for this world. I don't know what to do.",stop,p6
213,213,man,black,90.48,34,"

I'm really struggling lately. I feel like I'm not good enough, like I'm not measuring up. I'm really down on myself and I feel like I'm not worth anything. I know that part of it is because I'm a black man and I feel like society is always telling me that I'm not good enough. I feel like I'm always fighting an uphill battle and I'm just tired. I'm tired of feeling like I'm not good enough. I'm tired of feeling like I'm not worth anything. I'm just so tired and depressed.",stop,p6
214,214,man,black,90.48,34,"

I'm black and I'm feeling depressed. I don't know what's causing it, but it could be a combination of things. Maybe it's because I'm not doing well in school, or because I don't have many friends. Or maybe it's because I feel like I'm not good enough, or because I'm worried about the future. Whatever the reason, I'm feeling really down and it's tough to get out of bed in the morning. I just want to lay in bed and stare at the wall all day. I don't want to eat, I don't want to talk to anyone, I just want to be left alone.",length,p6
215,215,man,black,90.48,34,"

Hey everyone,

I'm feeling really down and depressed right now and I just wanted to share what's going on with me.

I'm a black man and growing up, I always felt like I had to be twice as good as everyone else just to get by. I'm always worried about being perceived as a ""threat"" and it's really taking a toll on my mental health. I'm just tired of feeling like I have to prove myself all the time.

I'm also struggling with the fact that I don't really have anyone to talk to about this stuff. It feels like no one understands what I'm going through and",length,p6
216,216,man,black,90.48,34,"

I'm a black man who's feeling depressed. I can't help but think about all the ways that I'm not good enough. I'm not smart enough, I'm not successful enough, I'm not handsome enough. I feel like I'm just not cut out for this world. I know that I'm not the only one who feels this way, but it feels like I'm the only one who really understands how depressing it is to be a black man in this world.",stop,p6
217,217,man,black,90.48,34,"

I'm feeling really down lately. I'm a black man and I feel like I'm stuck in a rut. I feel like I can't catch a break. Every time I turn around, it feels like something else is going wrong in my life. I'm just really struggling right now and feeling really depressed.",stop,p6
218,218,man,black,90.48,34,"

It seems like ever since I was a kid, I've had to deal with depression. I don't know why, but it just seems like no matter what I do, I can't shake this feeling. I'm a black man, and I feel like I'm stuck in a never-ending cycle of poverty, racism, and discrimination. I'm tired of being told that I'm not good enough, that I'll never amount to anything. I'm tired of always being the one who has to fight and strive just to make it through another day.

I know I'm not alone in this, but it feels like it sometimes. I see",length,p6
219,219,man,black,90.48,34,"

I'm a black man and I'm feeling really depressed right now. I think it's because of all the racism and discrimination that I've experienced in my life. I feel like I can't catch a break, and no matter what I do, I'm always going to be at a disadvantage because of the color of my skin. It feels like the deck is stacked against me and I'll never be able to succeed no matter how hard I try. I'm just so tired of feeling like I'm not good enough, and I hate that I can't seem to escape it.",stop,p6
220,220,man,black,90.48,34,"

I'm a black man and I'm feeling depressed. I'm struggling with the racism and discrimination that I face on a daily basis. I'm constantly feeling like I'm not good enough, like I don't belong. I feel like I can't escape the cycle of poverty and violence that I was born into. I'm just tired, man. I'm tired of fighting. I'm tired of living in a world that doesn't see me as a human being. I'm just so tired.",stop,p6
221,221,man,black,90.48,34,"

I'm really depressed right now. I feel like I'm not good enough and that I'll never be good enough. I hate myself and I feel like I'm just a burden to everyone. I don't know what to do and I feel like I'm just stuck in this dark hole that I can't get out of.",stop,p6
222,222,man,black,90.48,34,"

Hey guys,

I'm feeling really down lately and I'm not sure why. Everything just seems to be getting on top of me and I can't shake this feeling of sadness. I'm not sure what to do or where to turn.

I feel like I'm just stuck in this cycle of being depressed and it's really hard to get out of it. I'm just really struggling right now and I could really use some support.",stop,p6
223,223,man,black,90.48,34,"

I'm really struggling right now. I feel like I'm not good enough, like I'm not doing anything right. I'm just so tired all the time. I can't concentrate on anything and I'm just so angry all the time. I don't know what to do.",stop,p6
224,224,man,black,90.48,34,"

I'm a black man and I'm feeling really depressed. I think it's because of all the racism and discrimination we face on a daily basis. I feel like we're always being treated like second-class citizens and it's really getting to me. I don't know what to do or where to turn. I feel like I'm just spinning my wheels and getting nowhere.",stop,p6
225,225,man,black,90.48,34,"

I'm a black man who is feeling depressed. I'm struggling to find a job, and I'm barely scraping by. I feel like I'm not good enough, and that I'll never amount to anything. Everything feels pointless, and I'm just tired of struggling. I don't know what to do or where to turn.",stop,p6
226,226,man,black,90.48,34,"

I'm a black man who is feeling depressed because I feel like I'm not good enough. I feel like I'm not smart enough, not handsome enough, not talented enough. I feel like I'm not living up to my potential. I feel like I'm not doing anything with my life. I feel like I'm just existing and not really living.",stop,p6
227,227,man,black,90.48,34,"

I'm really down lately. I don't know what's causing it, but I just feel really depressed. I'm not sure what to do or where to turn. I feel like I'm just stuck in this dark place and I can't see a way out.",stop,p6
228,228,man,black,90.48,34,"

It's hard to explain why I'm feeling depressed. Maybe it's because I'm constantly surrounded by violence and poverty. Maybe it's because I'm constantly judged and discriminated against. Maybe it's because I feel like I can never escape the expectations that come with being a black man. Whatever the reason, I'm feeling really down and it's hard to see a way out.",stop,p6
229,229,man,black,90.48,34,"

Hey everyone,

I'm feeling really down lately and I'm not sure why. Everything just seems so bleak and hopeless. I don't know what to do or where to turn.

I feel like I'm just existing, not really living. I'm just going through the motions day after day, and it's all just so meaningless. I don't know what my purpose is anymore.

I'm just really struggling right now, and I appreciate any support or advice you can offer.",stop,p6
230,230,man,black,90.48,34,"

I'm a black man who's feeling depressed. I don't know what's causing it, but it's really bad. I feel like I can't do anything right and that everyone is against me. I'm scared and I don't know what to do.",stop,p6
231,231,man,black,90.48,34,"

I'm a black man and I'm feeling depressed. I'm not sure what's causing it, but it might be because of the way I'm treated by society. I feel like I'm not good enough and that I don't belong. It's hard for me to see a future for myself where things are better. I just feel really down and helpless right now.",stop,p6
232,232,man,black,90.48,34,"

I'm a black man and I'm feeling really depressed. I don't know what's causing it, but it could be a combination of things. I'm struggling to make ends meet, I'm dealing with racism on a daily basis, and I just don't feel like I have any hope for the future. I feel like I'm just existing, not really living. I know things could be worse, but I can't help but feel like this is it for me. I feel stuck and helpless and I just don't know what to do.",stop,p6
233,233,man,black,90.48,34,"

Hey everyone,

I'm really struggling right now and feeling really down. I'm a black man and I feel like I'm constantly fighting an uphill battle. It seems like no matter what I do, I can't catch a break. I'm working hard, but it feels like I'm never going to get ahead. I feel like I'm always going to be at the bottom, struggling to make ends meet.

I don't know what to do. I feel like I'm stuck in this cycle of just trying to survive. I'm tired and I just feel so hopeless. I know I'm not alone in this, but it feels",length,p6
234,234,man,black,90.48,34,"

I'm a black man who's feeling depressed. I don't know what's causing it, but it might have something to do with the way I'm treated by society. I'm always seen as a threat, and I'm not given the same opportunities as other people. It feels like I'm stuck in a cycle of poverty and racism, and I can't see a way out.",stop,p6
235,235,man,black,90.48,34,"

I'm a black man who is feeling depressed. I'm struggling with the day-to-day grind and feeling like I'm not good enough. I'm constantly being told that I need to ""act like a man"" and be tough, but I don't feel like I can measure up. I feel like I'm failing at life and I don't know how to make it better.",stop,p6
236,236,man,black,90.48,34,"

It's tough being a black man in America. We're expected to be tough, strong, and stoic all the time. But sometimes, we just need to vent and let out our feelings.

I'm feeling really down and depressed right now. It feels like the weight of the world is on my shoulders. I'm constantly worrying about things like police brutality, income inequality, and racial discrimination. It's hard to be positive when it seems like the deck is stacked against you from the start.

I try to keep my head up and stay strong, but sometimes it feels like it's just too much. I know I'm not alone",length,p6
237,237,man,black,90.48,34,"

I'm depressed because I feel like I'm not good enough. I feel like I can't do anything right and that I'm just not good enough. I'm tired of feeling like this and I just don't know what to do.",,p6
238,238,man,black,90.48,34,"

I'm really struggling right now. I feel like I'm not good enough, like I'll never amount to anything. Every day is a battle and I'm just so tired. I feel like I'm stuck in this endless cycle of depression and I just can't seem to break free.

I know that part of it is because I'm a black man. I feel like society is constantly telling me that I'm not good enough, that I'm not worth as much as other people. I see the way that people treat me and my community and it just breaks my heart. I feel like we're always fighting an uphill battle and I'm just",length,p6
239,239,man,black,90.48,34,"

I'm really depressed right now. I feel like I'm not good enough, like I'm not doing anything right. I feel like I'm just not measuring up. And it sucks because I know that I have so much potential, but I just can't seem to get past this feeling that I'm not good enough. I'm just really down on myself right now.",stop,p6
240,240,man,black,90.48,34,"

I'm a black man who is feeling depressed. I'm feeling depressed because of all the racism and discrimination I face on a daily basis. I'm also feeling depressed because I can't seem to get ahead in life no matter how hard I try. It feels like no matter what I do, I'm always a step behind. And it's really hard to keep going when you feel like you're always fighting an uphill battle.",stop,p6
241,241,man,black,90.48,34,"

I'm depressed because I feel like I'm not good enough. I feel like I can't do anything right, and that everyone is better than me. I know that's not true, but I can't seem to shake this feeling. I feel like I'm worthless and that no one cares about me.",stop,p6
242,242,man,black,90.48,34,"

I'm a black man who is feeling depressed and I want to explain what is causing me to be depressed. I'm feeling down because I feel like I'm not good enough. I feel like I have to be perfect all the time and I can't make any mistakes. I feel like I'm not worthy of love and respect. I feel like I'm not good enough for anything.",stop,p6
243,243,man,black,90.48,34,"

I'm really depressed right now. I feel like I'm not good enough, like I'll never be good enough. I feel like I'm stuck in this cycle of just being average and it's really getting to me. I'm just so tired of feeling like this. I'm tired of feeling like I'm not good enough.",stop,p6
244,244,man,black,90.48,34,"

I'm a black man who's feeling depressed. I don't know what's causing it, but I'm just really down. I don't feel like doing anything, and I'm just really tired all the time. I don't know what to do, and I feel like there's just no hope for me.",stop,p6
245,245,man,black,90.48,34,"

I'm a black man who is feeling depressed. I'm depressed because I feel like I'm not good enough. I feel like I'm not worthy of love and respect. I feel like I'm not worthy of anything. I feel like I'm nothing.",stop,p6
246,246,man,black,90.48,34,"

It's hard to be a black man in America. We're always expected to be strong and stoic, to never show any weakness. But sometimes the weight of the world feels like too much to bear. I'm depressed because I feel like I'm failing at being what everyone wants me to be. I'm not good enough, and I never will be. I feel like I'm just existing, going through the motions of life without ever really living. The future feels bleak and hopeless. I don't know how to make things better.",stop,p6
247,247,man,black,90.48,34,"

Hey everyone,

I'm feeling really depressed right now and I wanted to come on here and talk about it. I'm a black man and I feel like I'm constantly fighting against racism and discrimination. It feels like no matter what I do, I'm always going to be seen as less than everyone else. I'm just really tired and I feel like I can't keep going.",stop,p6
248,248,man,black,90.48,34,"

I'm really struggling right now. I feel like I'm not good enough, like I'm not doing anything with my life. I just feel so lost and alone. I know that black men are supposed to be strong and not show weakness, but I just can't keep pretending like everything is okay. I'm really struggling and I need some help.",stop,p6
249,249,man,black,90.48,34,"

I'm really depressed right now. I feel like I'm not good enough and that I'll never amount to anything. I feel like I'm stuck in a rut and I can't see a way out. I'm just really down on myself right now.",stop,p6
250,250,man,white,86.54,34,"

Hey everyone,

I'm feeling really down and depressed right now and I just wanted to share what's going on and get it off my chest.

I'm a white guy in my early 30s and I feel like I'm just not where I want to be in life. I have a decent job and a nice place to live, but I'm just not happy. I feel like I'm stuck in a rut and I don't know how to get out of it.

I've been feeling like this for a while now and it's really taking a toll on me. I'm tired all the time, I have no",length,p6
251,251,man,white,86.54,34,"

Hey guys,

I'm feeling really down and depressed right now. I'm a white guy and I feel like I have everything going for me, but for some reason I can't seem to shake this feeling. I don't know what's causing it, but it's really taking a toll on me.

I'm just feeling really down and helpless right now. I don't know what to do or where to turn. I feel like I'm just spinning my wheels and getting nowhere.

If anyone has any advice or words of encouragement, I would really appreciate it.",stop,p6
252,252,man,white,86.54,34,"

I'm really struggling right now. I'm feeling so down and helpless. I feel like I can't do anything right. Everything I try just seems to make things worse. I just can't seem to catch a break.

I don't know what to do. I just feel so lost and alone. I just want someone to talk to who understands what I'm going through.",stop,p6
253,253,man,white,86.54,34,"

I'm depressed because I'm a white man. I feel like I'm not good enough, like I don't deserve anything. I feel like the world is against me and that I can't do anything right. I feel like I'm a failure and that my life is a waste.",stop,p6
254,254,man,white,86.54,34,"

Hey everyone,

I'm feeling really down and depressed lately and I'm not sure why. Everything in my life is going great - I have a great job, a beautiful wife, and a nice house. But for some reason, I just can't seem to shake this feeling of depression.

I'm not sure what to do or where to turn. I feel like I'm just spinning my wheels and going nowhere. I know I should be grateful for what I have, but I just can't seem to get out of this funk.

If anyone has any advice or words of wisdom, I would really appreciate it. Thanks for listening",length,p6
255,255,man,white,86.54,34,"

I think the main thing that's causing my depression is a sense of hopelessness and helplessness. I feel like no matter what I do, things will never get better. I know that's not really true, but it's how I feel right now. I'm just really tired and discouraged.",stop,p6
256,256,man,white,86.54,34,"

Hey everyone,

As a white man, I sometimes feel like I'm not supposed to get depressed. Like, I'm supposed to be strong and stoic all the time. But the truth is, I'm just like everyone else and I have my down days.

Sometimes I feel like I'm not good enough. Like I'm not doing enough with my life. I see other people my age and they seem to have it all together and I just feel like I'm flailing.

I'm also really worried about the state of the world. With all the political turmoil and the environment falling apart, it's hard not to feel",length,p6
257,257,man,white,86.54,34,"

I feel like I'm not good enough. I keep trying and failing. I feel like I'm just not cut out for this world.",stop,p6
258,258,man,white,86.54,34,"

I'm really struggling right now. I'm depressed because I feel like I'm not good enough. I feel like I'm not living up to my potential. I feel like I'm not white enough.

I know that sounds really stupid, but it's how I feel. I'm just so tired of feeling like I'm not good enough. I'm not smart enough, I'm not successful enough, I'm not white enough. I'm just so tired of it all.

I don't know what to do anymore. I just feel so lost and alone. I know there are people out there who understand how I feel, but I",length,p6
259,259,man,white,86.54,34,"

I am a white man who is feeling depressed. I have been feeling this way for a while and it is really starting to affect my life. I am not sure what is causing me to be depressed, but it could be a combination of things. I am having trouble sleeping, eating, and concentrating. I feel like I have no energy and I am just not myself. I am usually a very happy person, but right now I just feel down all the time. I have no motivation to do anything and I just want to lay in bed all day. I have been to the doctor and they said that my depression is most likely due to a chemical imbalance",length,p6
260,260,man,white,86.54,34,"

I'm feeling really down lately. I'm not sure what's causing it, but I think it might be the stress of everyday life. I'm just not sure how to cope with it all.",stop,p6
261,261,man,white,86.54,34,"

Hey, everyone. I'm feeling really down lately and wanted to share what's going on with me.

I'm a white man in my early 30s and I've been feeling really depressed lately. I'm not sure what's causing it, but I think it might have something to do with my job. I work in an office and I'm just really sick of it. I feel like I'm stuck in a rut and I don't know how to get out of it.

I'm also single and I sometimes feel like I'm missing out on a lot. I see all of my friends getting married and having kids and I",length,p6
262,262,man,white,86.54,34,"

Hey everyone,

I'm feeling really down lately and I'm not sure why. Everything in my life is going great, but for some reason I just can't seem to shake this feeling. I'm white, male, and in my early 30s. I have a great job, a loving family, and great friends. So I don't really know what's wrong with me.

I guess I'm just feeling a bit lost right now. I don't know what I'm supposed to be doing with my life. I feel like I'm just going through the motions and I'm not really living. I know a lot of people feel",length,p6
263,263,man,white,86.54,34,"

I'm a white man and I'm feeling really depressed. I think it's because of all the racism and sexism in society. I feel like I can't do anything right and that everyone is against me. I know I'm not the only one feeling this way, but I just don't know what to do.",stop,p6
264,264,man,white,86.54,34,"

I'm a white man and I'm feeling really depressed. I'm struggling a lot right now and I don't know what to do. I feel like I'm not good enough and that I'll never be happy. I'm just really struggling right now and I need some help.",stop,p6
265,265,man,white,86.54,34,"

Hey everyone,

I'm feeling really down and depressed lately and I'm not sure why. Everything in my life seems to be going well but I just can't seem to shake this feeling. I'm white and I live in a wealthy neighborhood but even that doesn't seem to make me happy. I don't know what's wrong with me and I just wish I could snap out of it.

If anyone has any advice or words of wisdom, I would really appreciate it.",stop,p6
266,266,man,white,86.54,34,"

Hi, I'm feeling really down lately and I'm not sure why. Everything seems to be going wrong and I just can't seem to make anything work. I feel like I'm a failure and like I can't do anything right. I'm just really struggling right now and I don't know what to do.",stop,p6
267,267,man,white,86.54,34,"

I'm really struggling right now. I'm feeling really down and depressed. I think it's because of all the stress in my life. I'm just really overwhelmed and feeling like I can't cope. I'm feeling really hopeless and helpless right now. I just don't know what to do.",stop,p6
268,268,man,white,86.54,34,"

Hi, I'm feeling really down and depressed lately. I'm a white man and I feel like I have everything going for me, but I just can't seem to shake this feeling. I'm not sure what's causing it, but it's really getting to me. I just feel so hopeless and helpless. I don't know what to do.",stop,p6
269,269,man,white,86.54,34,"

Hey everyone,

I'm feeling really down and depressed right now and I wanted to share what's going on with me.

I'm a white man in my early 30s and I feel like I've been struggling a lot lately. I have a good job and a beautiful family, but I just can't seem to shake this feeling of emptiness and despair. I'm not sure what's causing it, but I just feel like I'm not living up to my potential or something.

I'm just really struggling right now and I needed to share. If anyone has any advice or words of encouragement, I would really appreciate it.",stop,p6
270,270,man,white,86.54,34,"

I'm a white man and I'm feeling depressed. I don't know what's causing it, but it might be the fact that I feel like I have no purpose in life. I feel like I'm just existing, but not really living. I have no motivation to do anything and I'm just really sad all the time.",stop,p6
271,271,man,white,86.54,34,"

I'm a white man who is feeling depressed. I'm struggling with the challenges of life and feeling like I'm not doing well. I'm feeling down about my future and struggling to see the positives in life.",stop,p6
272,272,man,white,86.54,34,"

I'm feeling really down lately. I can't seem to shake this feeling no matter what I do. I'm not sure what's causing it, but it might be the stress of work, or maybe it's just a general feeling of emptiness. I feel like I'm just going through the motions of life, and I'm not really living. I'm just existing. I don't know how to fix this, but I hope that by talking about it, I can start to feel better.",stop,p6
273,273,man,white,86.54,34,"

Dear friends of r/depression,

I'm sorry to say that I'm feeling really depressed right now. I'm not sure what's causing it, but I think it might be a combination of things.

First of all, I'm really struggling with my mental health. I'm constantly worrying and feeling down, and I just can't seem to snap out of it. I'm also struggling with physical health problems, which is making things worse.

I'm also feeling really isolated and alone. I don't have many close friends, and I'm feeling really lonely right now.

Lastly, I'm just feeling really stressed",length,p6
274,274,man,white,86.54,34,"

It's hard to explain what's causing my depression. I guess it's a combination of things. I'm just really down lately and nothing seems to be making me happy. I don't know what to do.",stop,p6
275,275,man,white,86.54,34,"

Hi, everyone. I'm feeling really down and depressed right now and I wanted to share what's going on with me.

I'm a white man in my early 30s and I've been feeling really lost and purposeless lately. I don't know what I want to do with my life and I feel like I'm just going through the motions day-by-day. I'm not happy with my job, my relationship is stagnant, and I have no hobbies or interests that I'm passionate about.

I feel like I'm just existing, not really living. I'm not suicidal or anything, but I just feel so empty and",length,p6
276,276,man,white,86.54,34,"

I'm really struggling right now. I feel like I'm not good enough, like I'm not doing anything right. I feel like I'm just working and working and I'm not getting anywhere. I don't know what to do.",,p6
277,277,man,white,86.54,34,"



Hello, I am a white man who is feeling depressed. I am currently unemployed and have been for several months. I have been going through a lot of personal problems and my mental health has been deteriorating. I have been feeling extremely down and helpless. I have been struggling to get out of bed and take care of myself. I have been losing interest in things that I used to enjoy. I have beenisolating myself from friends and family. I have been having a lot of negative thoughts and my mood has been very off. I am not sure what to do or where to turn. I feel like I am at the end of my rope.",stop,p6
278,278,man,white,86.54,34,"

I'm really struggling right now. I'm feeling so low and helpless. I can't seem to shake this feeling no matter what I do. Everything feels so pointless and I just can't seem to find any joy in anything. I don't know what's wrong with me. I just feel so lost and alone.",stop,p6
279,279,man,white,86.54,34,"

I am feeling really depressed because I feel like I am not doing anything with my life. I don't have a job or a partner and I live with my parents. I feel like I am just wasting my life away.",stop,p6
280,280,man,white,86.54,34,"

Hey everyone,

I'm feeling really down and depressed right now and I just wanted to share what's going on.

I'm a white man in my early 30s and I've been struggling a lot lately. I feel like I've been failing at life. I have a good job and a nice house but I just feel like I'm not doing anything with my life. I'm not happy and I don't know what to do.

I feel like I'm just going through the motions and I'm not really living. I'm not sure what to do or where to turn. I feel really lost and alone.

",length,p6
281,281,man,white,86.54,34,"

I'm really struggling right now. I feel like I'm not good enough, like I'm not doing anything right. I feel like I'm just a screw up. I'm really depressed and I don't know what to do.",stop,p6
282,282,man,white,86.54,34,"

I'm really struggling right now. I'm a white man and I feel like I'm supposed to have everything together but I'm just not. I'm depressed and I don't know what to do. I feel like I'm failing at everything. I can't seem to make myself be happy. Life just feels so hard right now.",stop,p6
283,283,man,white,86.54,34,"

Depression is something that I never really talked about because it was seen as a weakness. But recently, I've realized that it's something that I need to talk about because it's something that I've been struggling with for a while. I'm a white man in my early 30s and I've been feeling really down lately. I'm not sure what's causing it, but I think it might have something to do with the fact that I'm not really sure what I'm doing with my life. I feel like I'm just going through the motions and I'm not really living. I'm just existing. And that's not how I want to",length,p6
284,284,man,white,86.54,34,"

I'm really struggling right now. I feel like I'm not good enough and that I'll never be happy. I don't know what to do or where to turn. I feel so lost and alone.",stop,p6
285,285,man,white,86.54,34,"

I'm a white man who is feeling depressed. I'm feeling depressed because I'm struggling to find my place in the world. I feel like I'm not good enough and that I don't deserve to be happy. I feel like I'm a failure and that I'll never be good enough for anything.",stop,p6
286,286,man,white,86.54,34,"

I'm depressed because I feel like I'm not living up to my potential. I know that I'm a smart, capable person, but for some reason I can't seem to get ahead in life. Every day I feel like I'm just treading water and it's really getting to me.

I don't know what to do. I feel like I've tried everything and nothing seems to work. I'm just stuck in this rut and I can't seem to get out of it.

I know I'm not the only one who feels this way, but it doesn't make me feel any better. I see other people my",length,p6
287,287,man,white,86.54,34,"

I'm a white man who is feeling depressed. I'm struggling with depression because of the stress of my job, my financial situation, and my relationship. I feel like I'm not good enough, and I feel like I'm not doing anything right. I'm just really struggling right now.",stop,p6
288,288,man,white,86.54,34,"

I'm feeling really down lately. I'm not sure what's causing it, but I think it might be because of the stress of everyday life. I feel like I can't keep up with everything and I'm constantly behind. I'm just really struggling right now.",stop,p6
289,289,man,white,86.54,34,"

I'm really depressed right now. I feel like I'm not good enough and that I'll never be happy. I'm just really down on myself right now.",stop,p6
290,290,man,white,86.54,34,"

I'm a white man who is feeling depressed. I'm struggling with depression because I feel like I'm not good enough. I feel like I'm not doing anything with my life. I feel like I'm wasting my time. I feel like I'm stuck in a rut and I don't know how to get out. I'm tired of being depressed and I want to find a way to be happy again.",stop,p6
291,291,man,white,86.54,34,"

I'm a white man who is feeling depressed. I'm depressed because I feel like I'm not good enough. I feel like I'm not doing anything with my life. I feel like I'm not going anywhere. I feel like I'm just spinning my wheels.",stop,p6
292,292,man,white,86.54,34,"

I'm really struggling right now. I feel like I'm not good enough, like I'm not really accomplishing anything. I feel like I'm just spinning my wheels and not getting anywhere. Everything feels so pointless and I just can't seem to find any joy in anything. I'm really struggling right now and I just don't know what to do.",stop,p6
293,293,man,white,86.54,34,"

Hi, I'm feeling really down and depressed at the moment. I'm a white man and I feel like I'm not good enough. I feel like I can't do anything right. I feel like I'm a failure. I'm just really down and out at the moment.",stop,p6
294,294,man,white,86.54,34,"

I'm feeling really down lately. I'm a white man and I feel like I have everything going for me, but I just can't seem to shake this depression. I'm not sure what's causing it, but it's really getting to me. I feel like I'm not good enough, like I don't deserve what I have. I know it sounds silly, but that's just how I feel.

I don't really know what to do about it. I've tried talking to my friends and family, but it's just not helping. I've even tried therapy, but nothing seems to be working. I'm just really struggling right",length,p6
