,Unnamed: 0.1,Unnamed: 0,gender,race,tok,total tok,text,reason
1471,431.0,431,,,,,length,
1472,432.0,432,,,,,"

There are a few things that are making me feel depressed. One is the racism that I experience on a daily basis. I feel like I'm constantly being judged and put down because of the color of my skin. It's hard to feel like I'm good enough when the world is telling me that I'm not. Another thing that's making me feel depressed is my financial situation. I'm struggling to make ends meet and it's really taking a toll",
1473,433.0,433,,,,,length,
1474,434.0,434,,,,,"

I'm honestly not sure. I'm doing well in most areas of my life, but something feels off. It's like there's a cloud hanging over me that I can't shake. I'm just not happy, no matter what I do or how hard I try.",
1475,435.0,435,,,,,stop,
1476,436.0,436,,,,,"

There are a few things that are making me feel depressed. One is the state of the world and the current political climate. I feel like there is a lot of hate and bigotry that is being promoted, and it is very discouraging. I also feel like I am not doing well financially, and I am struggling to make ends meet. This can be very stressful and can make me feel very down. Lastly, I am dealing with some personal issues that are",
1477,437.0,437,,,,,length,
1478,438.0,438,,,,,"

There are a few things that are making me feel depressed. One is the racism that I experience on a daily basis. I feel like I'm always on guard, always watching my back, and I'm just tired. I'm also depressed because I feel like I'm not achieving what I want to in life. I feel like I'm stuck in a rut and I don't see a way out.",
1479,439.0,439,,,,,stop,
1480,440.0,440,,,,,"

There are a few things that are making me feel depressed. One is the current state of race relations in the United States. I feel like black people are not valued as much as other groups and that we are constantly fighting an uphill battle. Additionally, I am struggling financially and I do not see a way out at the moment. I am also worried about my future and what it holds for me. All of these factors are weighin",
1481,441.0,441,,,,,stop,
1482,442.0,442,,,,,"

There are a few things that are making me feel depressed. One is the current state of the world and all the turmoil and injustice that exists. It's difficult to see so much pain and suffering and not feel overwhelmed by it all. Another thing that is making me feel depressed is my own personal life and the challenges I'm facing. I'm struggling to make ends meet and it's hard to see a way out. I feel like I'm failing and",
1483,443.0,443,,,,,length,
1484,444.0,444,,,,,"

There are a few things that are making me feel depressed. One is the current state of the world and how it seems like things are only getting worse. Another is my personal life and the fact that I feel like I'm not really going anywhere or doing anything with my life. I feel like I'm just stuck in this rut and I don't know how to get out of it.",
1485,445.0,445,,,,,stop,
1486,446.0,446,,,,,"

There are a few things that are making me feel depressed. One is the sense that I'm not doing well enough. I feel like I'm not as successful as I should be, and that's really frustrating. I also feel like I'm not as good as I could be. I know that I have a lot of potential, but I don't feel like I'm using it to its full extent. That's really discouraging. Lastly, I'm",
1487,447.0,447,,,,,length,
1488,448.0,448,,,,,"

There are a lot of things that are making me feel depressed. One is the racism that I experience on a daily basis. I feel like I can't get ahead because of the color of my skin. I also feel like I'm not good enough because I don't have the same opportunities as others. I feel like I'm stuck in a cycle of poverty and despair.",
1489,449.0,449,,,,,stop,
1490,450.0,450,,,,,"

There are a few things that are making me feel depressed. One is the constant stress of being a black man in America. I feel like I'm always on guard, always having to worry about whether or not I'm going to be treated fairly. I'm also depressed because I feel like I'm not really living my life. I'm just going through the motions day after day. I don't have any real sense of purpose or joy in my life",
1491,451.0,451,,,,,length,
1492,452.0,452,,,,,"

I am feeling depressed because of the stress of dealing with racism. I feel like I am always on guard, and I am always worried about what could happen to me or my family. I feel like I can't relax or enjoy my life because I have to be careful all the time.",
1493,453.0,453,,,,,stop,
1494,454.0,454,,,,,"

There are a few things that are making me feel depressed. One is the systemic racism that I face on a daily basis. I feel like I'm always fighting an uphill battle because of the color of my skin. I'm also depressed because I'm constantly living in fear of violence. I never feel safe, even in my own neighborhood. I'm also depressed because I feel like I'm not good enough. I always see other people achieving things and wonder",
1495,455.0,455,,,,,length,
1496,456.0,456,,,,,"

I feel like I'm not good enough. I feel like I can't do anything right. I feel like no matter what I do, it's never good enough. I feel like I'm not worthy of love or happiness.",
1497,457.0,457,,,,,stop,
1498,458.0,458,,,,,"

There are a few things that are making me feel depressed. One is the way that I am treated by society. I feel like I am constantly judged and misunderstood because of the color of my skin. I also feel like I am not given the same opportunities as others, and that I have to work twice as hard to just get a fraction of what someone else has. Lastly, I feel like I am always had to be the ""strong black man""",
1499,459.0,459,,,,,length,
1500,460.0,460,,,,,"

There are a few things that are making me feel depressed. One is the current state of the world. It feels like everything is falling apart and it's hard to feel hopeful. Another is my personal life. I feel like I'm stuck in a rut and I don't know how to get out of it. Lastly, I'm just generally feeling down about myself. I don't feel like I'm good enough or that I have anything to offer",
1501,461.0,461,,,,,length,
1502,462.0,462,,,,,"

I am feeling depressed because of the racism and discrimination that I face on a daily basis. I feel like I am not good enough because I am black. I feel like I have to work twice as hard as my white counterparts just to get half as far. I feel like I am always being judged and that people are always looking at me suspiciously. I feel like I can never catch a break.",
1503,463.0,463,,,,,stop,
1504,464.0,464,,,,,"

There are a few things that are making me feel depressed. First, I am struggling to find a job that I feel good about. I have been unemployed for a while and it is taking a toll on my finances and my self-esteem. Second, I am feeling disconnected from my community. I don't have many friends and I often feel like I'm the only one going through the struggles that I am. Finally, I am struggling with my mental",
1505,465.0,465,,,,,length,
1506,466.0,466,,,,,"

There are a few things that are making me feel depressed. One is the state of the world and the current political climate. It feels like everything is so divided and chaotic. I also feel like I'm not doing enough with my life. I want to make a difference and be successful, but I feel like I'm just spinning my wheels. Lastly, I'm struggling with my mental health. I've been dealing with depression and anxiety for a while,",
1507,467.0,467,,,,,length,
1508,468.0,468,,,,,"

I am depressed because I feel like I am not good enough. I feel like I have to be perfect all the time and I can never make any mistakes. I feel like I am always being judged and that people are always looking down on me. I feel like I can never get ahead in life and that I am always going to be stuck in this cycle of not being good enough.",
1509,469.0,469,,,,,stop,
1510,470.0,470,,,,,"

There are a number of things that are making me feel depressed. First and foremost, I am a black man living in America. I am constantly bombarded with messages that tell me that I am not good enough, that I am not smart enough, that I am not worthy of love and respect. I see the way that white people are treated in this country, and it feels like a slap in the face. I am told that I am not supposed",
1511,471.0,471,,,,,length,
1512,472.0,472,,,,,"

There are a few things that are making me feel depressed. One is the constant feeling of racism and discrimination that I experience. I feel like I can't escape it, no matter what I do. It's like it's always there, lurking in the background. Another thing is the lack of opportunities that I feel are available to me. It seems like no matter how hard I work, I'm never going to get ahead. And lastly, I",
1513,473.0,473,,,,,length,
1514,474.0,474,,,,,"

I think what is making me most depressed right now is this feeling like I'm not doing enough, or that I'm not good enough. I'm really fighting hard just to keep my head above water and it feels like no matter how much I do, it's never enough. I just feel so overwhelmed and exhausted all the time. I guess I just need some validation that I'm doing ok, and that I'm not just screwing everything up.",
1515,475.0,475,,,,,length,
1516,476.0,476,,,,,"

There are a few things that are making me feel depressed. One is the constant stress of living in a racist society. I'm always aware of the fact that I'm a black man and that I'm not treated the same as white people. I'm always on guard, always careful not to do anything that could be perceived as threatening. I'm always aware of the potential for violence against me, whether it's from the police or from racist individuals.",
1517,477.0,477,,,,,length,
1518,478.0,478,,,,,"

There are a number of things that can contribute to depression, but for me, I think it has to do with a sense of hopelessness. I feel like no matter what I do, things are never going to get better. I see other people around me achieving their goals and living happy lives, and it just makes me feel like I’m stuck in this rut that I’ll never be able to get out of.",
1519,479.0,479,,,,,stop,
1520,480.0,480,,,,,"

There are a few things that are making me feel depressed. First, I'm struggling to find a job that I enjoy and that I feel like I'm good at. I've been working the same dead-end job for years, and I'm just not happy with it. I'm also struggling to find a partner that I click with. I've been single for a while, and I'm starting to feel like I'm never going to find someone",
1521,481.0,481,,,,,length,
1522,482.0,482,,,,,"

I'm feeling depressed because I'm not sure if I'm doing enough to fight racism. I see all the violence and discrimination against black people in the news and on social media, and it feels like there's so much to do and I don't know where to start. I'm worried that I'm not doing enough to make a difference.",
1523,483.0,483,,,,,stop,
1524,484.0,484,,,,,"

There are a number of things that could be causing my depression. One thing that stands out is the constant feeling of being underestimated and undervalued. As a black man, I often feel like I have to work twice as hard as everyone else just to be seen as equal. This can be very tiring and frustrating, especially when it feels like no matter how hard I try, I'm still not being given the same opportunities or respect as others. It",
1525,485.0,485,,,,,length,
1526,486.0,486,,,,,"

There are many things that can make me feel depressed, but one of the main things is the systemic racism that I face on a daily basis. I feel like I'm constantly fighting an uphill battle because I'm always having to prove my worth and prove that I'm not a threat. I'm always having to be twice as good as my white counterparts just to get half of what they have. It's exhausting and it takes a toll on my mental and",
1527,487.0,487,,,,,length,
1528,488.0,488,,,,,"

I'm not sure what is making me feel depressed. I think it might be the fact that I feel like I'm not doing well enough. I feel like I'm not as successful as I should be, and I worry that I'm not going to be able to make it in this world. I also feel like I'm not good enough, and that I'm not worthy of love and happiness.",
1529,489.0,489,,,,,stop,
1530,490.0,490,,,,,"

There are a number of things that could be causing my depression, but the two most prominent ones are the racism I experience on a daily basis and the lack of opportunities for black people in America. Just going through the daily motions can be exhausting when you constantly feel like you're swimming against the tide, and it's easy to feel like giving up when you don't see a way out.",
1531,491.0,491,,,,,stop,
1532,492.0,492,,,,,"

There are a few things that are making me feel depressed. One is the way that society treats black people. We are constantly subjected to racism, discrimination, and violence. This can be very discouraging and make it difficult to feel like we belong or have a place in society. Additionally, I am struggling financially and this is causing a lot of stress. I am also feeling isolated and alone, which is exacerbating my depression.",
1533,493.0,493,,,,,stop,
1534,494.0,494,,,,,"

The fact that I am a black man in America is making me feel depressed. I feel like I am at a disadvantage in every area of my life because of the color of my skin. I feel like I can't get ahead no matter how hard I try.",
1535,495.0,495,,,,,stop,
1536,496.0,496,,,,,"

There are many things that can make me feel depressed, but some of the main ones are the constant struggles that I face as a black man in America. I feel like I'm constantly fighting an uphill battle, whether it's in regards to racism, discrimination, or just the general lack of opportunities that are available to me. It can be incredibly discouraging at times, and it's one of the main things that makes me feel depressed.",
1537,497.0,497,,,,,stop,
1538,498.0,498,,,,,"

I'm not sure what is making me feel depressed. It could be a combination of things. I'm struggling with my job, my relationship, and just day-to-day life in general. I feel like I'm not really living, just going through the motions. I don't have any real passion or purpose in my life. Everything just feels so pointless.",
1539,499.0,499,,,,,stop,
1540,500.0,500,,,,,"

I feel depressed because I feel like I'm not doing anything with my life. I feel like I'm just going through the motions and not really living. I don't have any real goals or ambitions and I feel like I'm just drifting through life.",
1541,501.0,501,,,,,stop,
1542,502.0,502,,,,,"

I am feeling depressed because I feel like I have no control over my life. I feel like I'm just going through the motions and not really living. I don't have any close friends or family, and I feel like I'm just existing, not really living.",
1543,503.0,503,,,,,stop,
1544,504.0,504,,,,,"

There are a lot of things that are making me feel depressed. I feel like I'm not doing well at my job, even though I'm working hard. I'm having trouble in my relationships, and I feel like I'm not really good at anything. I guess I just feel like I'm not really living up to my potential.",
1545,505.0,505,,,,,stop,
1546,506.0,506,,,,,"

I receive a lot of pressure from my family to succeed. They have high expectations for me and I feel like I'm constantly falling short. I feel like I can't live up to their expectations and I'm not good enough. This makes me feel depressed and like I'm not good enough.",
1547,507.0,507,,,,,stop,
1548,508.0,508,,,,,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough at work. I feel like I'm not as successful as I want to be and that's frustrating. I also feel like I'm not as close to my family and friends as I used to be and that makes me feel lonely.",
1549,509.0,509,,,,,stop,
1550,510.0,510,,,,,"

I am feeling depressed because I feel like I have no control over my life. I feel like everything is happening to me and I can't do anything to stop it. I feel like I'm just a pawn in someone else's game and I hate it.",
1551,511.0,511,,,,,stop,
1552,512.0,512,,,,,"

I'm not entirely sure what is making me feel depressed. I think it might have something to do with the fact that I feel like I'm not doing anything with my life that has meaning or purpose. I feel like I'm just going through the motions day after day, and it's really starting to wear on me. I don't know how to make myself feel better, and that's a big part of why I'm feeling so down.",
1553,513.0,513,,,,,stop,
1554,514.0,514,,,,,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough at work. I feel like I'm not as good as my colleagues and that I'm not meeting my own standards. I also feel like I'm not doing well socially. I feel like I'm not as outgoing or as interesting as my friends, and that I'm not meeting new people. Lastly, I feel like I'm not",
1555,515.0,515,,,,,length,
1556,516.0,516,,,,,"

I'm not sure what's making me feel depressed. I just feel really down and like everything is happening to me. I feel like I can't catch a break.",
1557,517.0,517,,,,,stop,
1558,518.0,518,,,,,"

There could be a number of things causing my depression, but some of the more immediate causes could be work-related stress, personal relationship issues, or feeling like I'm not living up to my potential. These are just a few potential causes off the top of my head, but there could be many other things causing my depression.",
1559,519.0,519,,,,,stop,
1560,520.0,520,,,,,"

What is making me feel depressed is the state of the world. I feel like things are falling apart and I am powerless to do anything about it. I see the news and all the violence and hatred and it just feels hopeless. I feel like I am watching the planet die and I can't do anything to stop it.",
1561,521.0,521,,,,,stop,
1562,522.0,522,,,,,"

There are a few things that are making me feel depressed. First, I feel like I'm not doing well enough at work. I'm constantly being compared to other people and I feel like I'm falling behind. Second, I'm not in a very good place financially. I'm struggling to make ends meet and I'm constantly worried about money. Lastly, I'm just generally unhappy with my life. I feel like I'm not doing anything that I",
1563,523.0,523,,,,,length,
1564,524.0,524,,,,,"

I'm not sure what is making me feel depressed. I'm just not feeling like myself lately and things seem harder than they used to be. I'm just really down and struggling to find joy in anything.",
1565,525.0,525,,,,,stop,
1566,526.0,526,,,,,"

I'm not really sure why I'm feeling depressed. I think it might have something to do with work. I'm really stressed out at my job and I don't feel like I'm doing well. I'm also worried about money and my future. I feel like I'm just not doing well overall.",
1567,527.0,527,,,,,stop,
1568,528.0,528,,,,,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough at work. I feel like I'm falling behind and that I'm not as good as my colleagues. This is causing a lot of stress and anxiety. Another thing that's making me feel depressed is that I'm struggling in my relationships. I feel like I'm not as close to my friends and family as I used to be and",
1569,529.0,529,,,,,length,
1570,530.0,530,,,,,"

There are a few things that are making me feel depressed. First, I'm having a lot of financial stress. I'm worried about money and what the future holds for me. Secondly, I'm feeling lonely and isolated. I don't have many friends and I don't feel like I have anyone to talk to. Lastly, I'm just generally feeling down and unhappy. I don't know why, but I just can't seem to shake this feeling",
1571,531.0,531,,,,,length,
1572,532.0,532,,,,,"

I'm not sure what's making me feel depressed. I could be any number of things. It could be work, it could be personal issues, it could be my relationship, it could be anything. I just feel really down and like I can't get out of this funk.",
1573,533.0,533,,,,,stop,
1574,534.0,534,,,,,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough at work. I feel like I'm not as good as my colleagues and that I'm not meeting my own standards. This leads to a lot of anxiety and stress. Another thing is that I'm having trouble in my personal life. I'm having difficulty communicating with my partner and I'm feeling lonely. Lastly, I'm just generally",
1575,535.0,535,,,,,length,
1576,536.0,536,,,,,"

There are a lot of things that are making me feel depressed. First and foremost, I am struggling with my mental health. I have been diagnosed with depression and anxiety, and I am prescribed medication for both. I am also in therapy. I am struggling with my relationship with my family. I am married, and my wife and I have two young children. We are both working full-time, and I feel like I am missing out on time with",
1577,537.0,537,,,,,length,
1578,538.0,538,,,,,"

I am feeling depressed because I am struggling to find a job. I have been sending out resumes and going on interviews, but I haven't been able to find a job that I really want. I feel like I am running out of time and options.",
1579,539.0,539,,,,,stop,
1580,540.0,540,,,,,"

There are a few things that are making me feel depressed. One is the current political climate. It seems like every day there is some new development that is worrying and stressful. I also feel like I'm in a bit of a rut professionally. I've been doing the same thing for a few years now and I'm starting to feel like I'm not doing anything meaningful with my life. Lastly, I'm just generally struggling with some personal issues at",
1581,541.0,541,,,,,length,
1582,542.0,542,,,,,"

I feel depressed because I feel like I'm not doing anything with my life. I feel like I'm just existing and not really living. I don't have any real goals or ambitions and I feel like I'm just going through the motions day after day.",
1583,543.0,543,,,,,stop,
1584,544.0,544,,,,,"

There are many things that can contribute to depression, but some of the things that stand out to me are feeling like I'm not good enough, feeling like I'm not accomplishing anything, and feeling isolated and alone.",
1585,545.0,545,,,,,stop,
1586,546.0,546,,,,,"

There are a few things that are making me feel depressed. First, I am struggling with some personal issues that seem overwhelming. Second, I am not doing well at work and feel like I am falling behind. Lastly, I am having problems in my relationships and feel like I am losing connection with the people I care about.",
1587,547.0,547,,,,,stop,
1588,548.0,548,,,,,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough at work. I feel like I'm not as successful as I want to be and that's frustrating. I also feel like I'm not very good at relationships. I tend to get into arguments with my partner and I feel like I'm not good at communication. Lastly, I feel like I'm not doing enough with my life.",
1589,549.0,549,,,,,length,
1590,550.0,550,,,,,"

I am feeling depressed because I am struggling to find a sense of purpose in my life. I feel like I am just going through the motions and not really living. This sense of emptiness and aimlessness is really weighing on me and making me feel down.",
1591,551.0,551,,,,,stop,
1592,552.0,552,,,,,"

There are a few things that are making me feel depressed. First, I'm not sure if I'm doing what I'm supposed to be doing with my life. I feel like I'm just going through the motions and not really living. Second, I'm worried about money and my future. I feel like I'm never going to have enough and that I'm just going to end up struggling my whole life. Lastly, I'm starting to feel like",
1593,553.0,553,,,,,length,
1594,554.0,554,,,,,"

There are a few things that are making me feel depressed. First, I am having trouble at work. I feel like I'm not good enough and that I'm not meeting people's expectations. Second, I'm having trouble in my relationship. We're not communicating as well as we used to and I feel like I'm losing my best friend. Third, I'm struggling with my health. I'm not as active as I used to be and I",
1595,555.0,555,,,,,length,
1596,556.0,556,,,,,"

I think there are a few things that are making me feel depressed. First, I'm not really sure what I'm doing with my life. I feel like I'm just kind of going through the motions and I'm not really sure what my purpose is. Second, I'm not in a very good place financially. I'm struggling to make ends meet and it's just really stressing me out. Lastly, I'm having some relationship issues. I'm",
1597,557.0,557,,,,,length,
1598,558.0,558,,,,,"

I'm feeling depressed because I'm not reaching the goals I've set for myself. I feel like I'm not good enough and that I'm not doing anything with my life.",
1599,559.0,559,,,,,stop,
1600,560.0,560,,,,,"

I'm not sure if it's one specific thing or a combination of things. I feel like I'm not doing well at work, even though I'm putting in a lot of effort. I'm also not very close with my family, which makes me feel isolated. And lately I've been feeling like I'm not really good at anything.",
1601,561.0,561,,,,,stop,
1602,562.0,562,,,,,"

I am feeling depressed because I am worried about my future. I am in my early 30s and I feel like I have not accomplished enough. I am also worried about my relationship with my family. We are not very close and I sometimes feel like a burden to them.",
1603,563.0,563,,,,,stop,
1604,564.0,564,,,,,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough at work. I'm constantly getting criticized by my boss and it's really getting to me. Another thing is that my relationship with my girlfriend isn't going well. We're constantly arguing and it's really taking a toll on me. Lastly, I'm just generally feeling down about myself. I don't feel like I'm good enough",
1605,565.0,565,,,,,length,
1606,566.0,566,,,,,"

There are a few things that are making me feel depressed. First, I'm feeling a lot of pressure at work. I'm constantly being asked to do more and more, and I feel like I can't keep up. Second, my personal life isn't going very well. I'm single and I don't have many friends, so I feel isolated and alone. Finally, I'm just generally unhappy with my life. I feel like I'm not",
1607,567.0,567,,,,,length,
1608,568.0,568,,,,,"

I'm feeling depressed because I'm not doing well at work. I'm not getting promoted and my co-workers are getting ahead of me. I feel like I'm stuck in a rut and I don't know how to get out of it.",
1609,569.0,569,,,,,stop,
1610,570.0,570,,,,,"

I think it might be a combination of things. I'm not sure if it's just the winter blues or if there's something more going on. I'm really struggling to find a reason to be happy. Everything just feels really pointless.",
1611,571.0,571,,,,,,
1612,572.0,572,,,,,"

I am feeling depressed because I am struggling to find a job. I have been unemployed for a while and it is taking a toll on my confidence. I feel like I am not good enough and that I will never find a job. This is making me feel depressed.",
1613,573.0,573,,,,,stop,
1614,574.0,574,,,,,"

I'm not sure what is making me feel depressed. I'm just feeling really down and hopeless lately. I think it might be because of some personal issues I'm dealing with, like feeling like I'm not good enough or feeling like I'm not doing anything with my life. It's just really hard to be happy when I feel like that.",
1615,575.0,575,,,,,stop,
1616,576.0,576,,,,,"

There could be any number of things that are making me feel depressed. It could be work-related stress, personal issues, or even just the state of the world in general. It's hard to pinpoint one specific thing that is causing my depression.",
1617,577.0,577,,,,,stop,
1618,578.0,578,,,,,"

I feel like I'm not doing anything with my life. I don't have any goals or ambitions and I feel like I'm just going through the motions.",
1619,579.0,579,,,,,stop,
1620,580.0,580,,,,,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing anything with my life that has real purpose or meaning. I feel like I'm just going through the motions day after day and that's really disheartening. Another thing is that I feel like I'm not really connecting with people lately. I feel like I'm just kind of floating through life without really connecting with anyone on a deeper level.",
1621,581.0,581,,,,,length,
1622,582.0,582,,,,,"

There are a few things that are making me feel depressed. First, I am struggling in my job and feel like I am not doing well. Second, I am having trouble in my relationships and feel like I am not connectin",
1623,583.0,583,,,,,stop,
1624,584.0,584,,,,,"

A number of things are making me feel depressed. I'm struggling in my job, I'm having relationship difficulties, and I'm generally feeling overwhelmed by life.",
1625,585.0,585,,,,,stop,
1626,586.0,586,,,,,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough financially. I'm not where I want to be and it's stressing me out. I'm also struggling with my relationship. We're not communication as well as we used to and it's really taking a toll on me. Lastly, I'm just generally feeling down about myself. I don't feel like I'm good enough and it",
1627,587.0,587,,,,,length,
1628,588.0,588,,,,,"

There are many things that could be making me feel depressed. It could be work-related stress, personal relationship problems, or even just feeling like I'm not doing well enough. Whatever the cause, it's important to talk to someone about it so that I can figure out how to best deal with the depression.",
1629,589.0,589,,,,,stop,
1630,590.0,590,,,,,"

I'm not sure what's making me feel depressed. I'm just feeling really down lately and I can't seem to shake it.",
1631,591.0,591,,,,,stop,
1632,592.0,592,,,,,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough at work. I feel like I'm not as successful as I want to be and that's really discouraging. Another thing is that I'm not in a very good relationship right now. I'm single and I feel like I'm not meeting anyone that I really connect with. That can be really lonely and make me feel depressed. Lastly",
1633,593.0,593,,,,,length,
1634,594.0,594,,,,,"

There are a few things that are making me feel depressed. First, I'm worried about money. I'm not sure if I'm going to be able to keep up with my bills and I'm really worried about what will happen if I can't. Second, I'm lonely. I don't have many friends and I don't really have anyone to talk to. I feel like I'm just existing and not really living.",
1635,595.0,595,,,,,stop,
1636,596.0,596,,,,,"

I am feeling depressed because I feel like I have no control over my life. I feel like I am just floating through life without any purpose or direction. I feel like I am just existing, and not really living.",
1637,597.0,597,,,,,stop,
1638,598.0,598,,,,,"

There are a few things that are making me feel depressed. One is the current state of the world. It seems like every day there is something new to be worried about and it's hard to feel like things will ever get better. Another is my personal life. I've been struggling to find a job that I'm passionate about and it's been hard to feel like I'm doing anything with my life that has meaning. Finally, I'm just generally",
1639,599.0,599,,,,,length,
1640,600.0,600,,,,,"

There are many things that might be causing me to feel depressed. It could be the current political climate, the state of the economy, or personal issues like relationship problems or health concerns. It's hard to pinpoint one specific thing that is making me feel down.",
1641,601.0,601,,,,,stop,
1642,602.0,602,,,,,"

I am depressed because I feel like I am not good enough. I feel like I have to work harder than everyone else to get the same results. I feel like I am always behind and I can never catch up.",
1643,603.0,603,,,,,stop,
1644,604.0,604,,,,,"

There are several things that are making me feel depressed. First of all, I am struggling with my immigration status. I came to this country as a child and I am now facing the possibility of being deported. This is something that I have been worrying about for a long time and it is taking a toll on my mental health. Secondly, I am struggling to make ends meet. I work long hours at a low-paying job and I am barely able",
1645,605.0,605,,,,,length,
1646,606.0,606,,,,,"

There are a few things that are making me feel depressed. One is the financial insecurity that I feel. I am constantly worrying about how I'm going to make ends meet and support my family. Another thing is the discrimination that I face on a daily basis. I feel like I'm not given the same opportunities as others because of my race. And lastly, I'm just generally feeling overwhelmed and stressed out.",
1647,607.0,607,,,,,stop,
1648,608.0,608,,,,,"

I'm not sure what is making me feel depressed. I'm just feeling really down lately and I don't know why.",
1649,609.0,609,,,,,stop,
1650,610.0,610,,,,,"

There are a number of things that are making me feel depressed. First of all, I feel like I'm not doing well enough financially. I'm always worried about money and I can't seem to get ahead. I also feel like I'm not as successful as I want to be. I always compare myself to other people and I feel like I'm falling behind. I also feel like I'm not as healthy as I should be. I'm always",
1651,611.0,611,,,,,length,
1652,612.0,612,,,,,"

I am feeling depressed because of the discrimination I face on a daily basis. I feel like I am not good enough and that I will never be good enough. I feel like I am invisible and that my voice doesn't matter.",
1653,613.0,613,,,,,stop,
1654,614.0,614,,,,,"

There are several things that are making me feel depressed. One is the current political climate. I feel like my rights as a Hispanic man are being threatened and I am very worried about the future. I am also struggling financially and I am feeling the weight of that stress. Lastly, I am not in a very good place emotionally and I am struggling to cope with that.",
1655,615.0,615,,,,,stop,
1656,616.0,616,,,,,"

I am depressed because I feel like I have no control over my life. I feel like I am just going through the motions and not really living. I am also depressed because I feel like I am not good enough. I feel like I am not doing anything with my life that is worthwhile.",
1657,617.0,617,,,,,stop,
1658,618.0,618,,,,,"

I am feeling depressed because I am struggling to find a job. I have been looking for a job for a long time and I have not been able to find one. I feel like I am not good enough and that I will never find a job.",
1659,619.0,619,,,,,stop,
1660,620.0,620,,,,,"

I am depressed because I feel like I am not good enough. I feel like I have to work twice as hard as everyone else just to get to the same place. I feel like I am always behind and I can never catch up.",
1661,621.0,621,,,,,,
1662,622.0,622,,,,,"

I am feeling depressed because I am struggling to find a job. I have been looking for a job for a long time and I have not been able to find one. I am also struggling to pay my bills. I am behind on my rent and I owe a lot of money to different people. I am feeling very stressed and overwhelmed.",
1663,623.0,623,,,,,stop,
1664,624.0,624,,,,,"

There are a few things that are making me feel depressed. One is the fact that I’m not doing as well as I wanted to be financially. I’m also feeling a bit lonely because I’ve been having trouble making friends lately. Lastly, I’m just generally feeling frustrated with myself because I feel like I’m not accomplishing as much as I should be.",
1665,625.0,625,,,,,stop,
1666,626.0,626,,,,,"

I think it has something to do with my cultural background. I was born and raised in a Latino community and I feel like I'm not really accepted by the mainstream American culture. I feel like I'm always having to prove myself and that I'm not good enough. I work hard and I do well in school, but I feel like I'll never be good enough. I feel like I'm stuck in this cycle of never being good enough and it",
1667,627.0,627,,,,,length,
1668,628.0,628,,,,,"

I am feeling depressed because I am struggling to find a job. I have been looking for a job for a long time and I have not been able to find one. I am also feeling depressed because I am struggling to pay my bills. I am behind on my rent and I am struggling to pay my other bills.",
1669,629.0,629,,,,,stop,
1670,630.0,630,,,,,"

There are a few things that are making me feel depressed. One is the uncertainty of my future. I feel like I'm at a crossroads in my life and I don't know which direction to go. I'm also struggling with my self-identity. I grew up in a predominantly white community and now that I'm an adult, I feel like I'm not sure where I fit in. I'm also feeling a lot of financial stress.",
1671,631.0,631,,,,,length,
1672,632.0,632,,,,,"

I am feeling depressed because I am struggling to find a job. I have been looking for a job for a long time and I am getting frustrated. I feel like I am not good enough and that I will never find a job.",
1673,633.0,633,,,,,stop,
1674,634.0,634,,,,,"

I am feeling depressed because I am struggling to find a job and provide for my family. I am also worried about my immigration status and what the future holds for me and my family.",
1675,635.0,635,,,,,stop,
1676,636.0,636,,,,,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough at my job. I feel like I'm not providing enough for my family and that they deserve better. I also feel like I'm not very successful compared to my friends and peers. Lastly, I'm worried about my future and what it holds for me.",
1677,637.0,637,,,,,stop,
1678,638.0,638,,,,,"

There are a few things that are making me feel depressed. One is the fact that I feel like I'm not doing well enough financially. I'm also feeling a bit down because of my health; I've been having some trouble with my blood pressure and my blood sugar has been a bit off lately. Finally, I'm feeling a bit lonely; I don't have many close friends and I don't get to see my family as much as I'd",
1679,639.0,639,,,,,length,
1680,640.0,640,,,,,"

There are several things that are making me feel depressed. First, I am struggling to find a job that I enjoy. I feel like I'm stuck in a job that I don't like and I can't find a way out. Second, I have been having some health problems and I'm worried about my future. Third, I'm not really sure where I stand in life. I feel like I'm just drifting along without a clear purpose.",
1681,641.0,641,,,,,stop,
1682,642.0,642,,,,,"

I feel depressed because I am struggling to find a job and support my family. I have been unemployed for a long time and I am starting to feel hopeless. I am also worried about my family's immigration status and what the future holds for us.",
1683,643.0,643,,,,,stop,
1684,644.0,644,,,,,"

There are a few things that are making me feel depressed. One is the fact that I feel like I'm not doing well enough. I feel like I'm not meeting expectations, either my own or others'. I also feel like I'm not really succeeding in anything. Another thing is that I feel like I don't have anyone to talk to or confide in. I feel like I'm really alone in this. Lastly, I'm just really tired",
1685,645.0,645,,,,,length,
